fips,Mean_ntl_2020,Mean_ntl_2019,mean_ntl
17133,1.351871397,1.368698069,1.360284733
17135,0.679294777,0.701395317,0.690345047
17137,0.773495812,0.768047836,0.770771824
17139,0.493618123,0.53104186,0.512329992
17141,1.439176691,1.3516705,1.395423596
17143,2.690243068,2.881350293,2.785796681
17145,0.742738025,0.719269754,0.73100389
17147,0.514471165,0.557594981,0.536033073
17149,0.458269423,0.388993729,0.423631576
17151,0.383062272,0.341382074,0.362222173
17153,0.632246446,0.629128984,0.630687715
17155,0.715024376,0.610823702,0.662924039
17157,0.867298471,0.869789793,0.868544132
17159,0.820024264,0.783924616,0.80197444
17161,3.734257456,3.74693926,3.740598358
17163,5.530167245,5.96591246,5.748039853
17165,0.900048049,0.913674613,0.906861331
17167,2.305076204,2.483974703,2.394525454
17169,0.369107812,0.354151653,0.361629733
17171,0.433030456,0.371889582,0.402460019
17173,0.475771768,0.475881378,0.475826573
17175,0.418848991,0.365645068,0.39224703
17177,0.936957064,0.892476449,0.914716757
17179,2.039361317,2.135605763,2.08748354
17181,0.616647195,0.569727928,0.593187562
17183,0.997707133,1.124405162,1.061056148
17185,0.68359566,0.653746177,0.668670919
17187,0.523805471,0.47556049,0.499682981
17189,0.767353489,0.741494647,0.754424068
17191,0.482024534,0.425522368,0.453773451
17193,1.350575796,1.242939058,1.296757427
17195,0.855125463,0.807843058,0.831484261
17197,8.691859925,8.896173635,8.79401678
17199,2.013177299,1.988850774,2.001014037
17201,4.914697291,5.089955633,5.002326462
17203,0.77322996,0.781232001,0.777230981
18001,1.040011402,1.078612702,1.059312052
18003,5.804017089,5.955937233,5.879977161
18005,1.797391072,1.99068606,1.894038566
18007,0.414769276,0.405706598,0.410237937
18009,0.860480082,0.928006074,0.894243078
18011,1.993401083,2.229694871,2.111547977
18013,0.472387107,0.497967619,0.485177363
18015,0.653262827,0.660579569,0.656921198
18017,0.968430816,1.080365912,1.024398364
18019,3.506796998,3.559698899,3.533247949
18021,0.744104976,0.830826911,0.787465944
18023,1.027925754,1.123741958,1.075833856
18025,0.576480701,0.515995614,0.546238158
18027,1.010661702,0.928911566,0.969786634
18029,1.294040372,1.495972134,1.395006253
18031,1.023736188,1.118500517,1.071118353
18033,1.794093128,1.671952583,1.733022856
18035,2.404458086,2.938583695,2.671520891
18037,1.404732662,1.373798035,1.389265349
18039,4.679084631,4.088373083,4.383728857
18041,0.812358012,0.928101643,0.870229828
18043,4.080644304,4.195144959,4.137894632
18045,0.531584424,0.529281512,0.530432968
18047,0.56300897,0.618031331,0.590520151
18049,0.600707744,0.596915042,0.598811393
18051,1.325766296,1.321266731,1.323516514
18053,1.768698028,2.035238565,1.901968297
18055,0.564532994,0.551143129,0.557838062
18057,6.155345603,6.704954813,6.430150208
18059,2.700414669,2.824989585,2.762702127
18061,0.979731265,0.927196654,0.95346396
18063,4.089534487,4.703629819,4.396582153
18065,1.128104808,1.376729247,1.252417028
18067,2.524768062,3.023327969,2.774048016
18069,1.101894661,1.162757218,1.13232594
18071,1.023877946,1.18139137,1.102634658
18073,0.852518045,0.826878215,0.83969813
18075,0.649100442,0.75252444,0.700812441
18077,0.970943754,0.971737082,0.971340418
18079,0.804494957,0.970607012,0.887550985
18081,3.86909529,4.300630299,4.084862795
18083,1.249634861,1.212121569,1.230878215
18085,1.339323063,1.228138516,1.28373079
18087,0.97304956,0.838784972,0.905917266
18089,7.894572074,8.365480305,8.13002619
18091,1.883338037,1.700800567,1.792069302
18093,1.076820061,1.07501889,1.075919476
18095,2.418941803,2.834110362,2.626526083
18097,19.7953178,22.73302014,21.26416897
18099,1.059471675,0.977273658,1.018372667
18101,0.663137226,0.597955746,0.630546486
18103,1.332846353,1.47620537,1.404525862
18105,2.270466546,2.5229924,2.396729473
18107,0.925888631,0.973496416,0.949692524
18109,1.1538288,1.325121131,1.239474966
18111,0.53815984,0.500161469,0.519160655
18113,1.211157966,1.061131369,1.136144668
18115,0.568143015,0.623662847,0.595902931
18117,0.681990843,0.651683917,0.66683738
18119,0.472994536,0.503534459,0.488264498
18121,0.465887765,0.483983222,0.474935494
18123,0.635504956,0.583390644,0.6094478
18125,0.653888676,0.589899504,0.62189409
18127,3.00303711,3.123323081,3.063180096
18129,1.276497868,1.172214381,1.224356125
18131,0.491695746,0.445732623,0.468714185
18133,0.800893744,0.904994387,0.852944066
18135,0.634790263,0.725796623,0.680293443
18137,0.689499303,0.79273048,0.741114892
18139,0.612667897,0.643918486,0.628293192
18141,5.710765992,5.386481392,5.548623692
18143,1.48483829,1.444507831,1.464673061
18145,1.197174138,1.266409038,1.231791588
18147,0.964359514,0.925839689,0.945099602
18149,0.733480293,0.687024431,0.710252362
18151,1.422014542,1.292879429,1.357446986
18153,0.74223076,0.750983758,0.746607259
18155,0.562162273,0.592448579,0.577305426
18157,2.893108307,3.191715385,3.042411846
18159,0.859645797,0.985231492,0.922438645
18161,0.529391518,0.569467217,0.549429368
18163,7.472597414,7.945774287,7.709185851
18165,0.794515517,0.864921997,0.829718757
18167,2.597500525,2.939619328,2.768559927
18169,0.834541267,0.836892298,0.835716783
18171,0.451341277,0.425938593,0.438639935
18173,1.655652734,1.637039122,1.646345928
18175,0.679575955,0.627888463,0.653732209
18177,1.705462875,2.005684993,1.855573934
18179,0.881802978,0.923957871,0.902880425
18181,0.743405823,0.711666253,0.727536038
18183,1.278749535,1.268634467,1.273692001
19001,0.423181291,0.428128891,0.425655091
19003,0.348400383,0.328304106,0.338352245
19005,0.433022983,0.411560046,0.422291515
19007,0.46766155,0.438513536,0.453087543
19009,0.409902775,0.381821876,0.395862326
19011,0.637138785,0.622254202,0.629696494
19013,2.778449474,2.954934897,2.866692186
19015,0.680754266,0.708218768,0.694486517
19017,0.790390675,0.796112155,0.793251415
19019,0.674037775,0.620505847,0.647271811
19021,0.688405047,0.656391557,0.672398302
19023,0.515200431,0.475558891,0.495379661
19025,0.450075643,0.428983063,0.439529353
19027,0.684386604,0.668598161,0.676492383
19029,0.526124366,0.543194015,0.534659191
19031,0.595839267,0.556939749,0.576389508
19033,1.47257507,1.287305485,1.379940278
19035,0.54163164,0.503442624,0.522537132
19037,0.527814062,0.485629118,0.50672159
19039,0.525607741,0.507071546,0.516339644
19041,0.630702986,0.634222504,0.632462745
19043,0.492622236,0.451131345,0.471876791
19045,0.99967872,1.043056694,1.021367707
19047,0.508655415,0.482704312,0.495679864
19049,1.839016711,1.949461809,1.89423926
19051,0.341390271,0.284256001,0.312823136
19053,0.385574933,0.366324068,0.375949501
19055,0.643629753,0.576918255,0.610274004
19057,1.060397108,1.082310739,1.071353924
19059,1.032996651,1.105873512,1.069435082
19061,1.67432547,1.548746881,1.611536176
19063,0.492860356,0.499113919,0.495987138
19065,0.570319548,0.528969646,0.549644597
19067,0.674237811,0.637962295,0.656100053
19069,0.527924294,0.481250789,0.504587542
19071,0.405357345,0.413477203,0.409417274
19073,0.460258552,0.450268826,0.455263689
19075,0.533116119,0.512368361,0.52274224
19077,0.418371431,0.412736713,0.415554072
19079,0.589732311,0.594671059,0.592201685
19081,0.567013682,0.575097457,0.57105557
19083,0.649276125,0.628293783,0.638784954
19085,0.487200501,0.45980158,0.473501041
19087,0.651658639,0.645728268,0.648693454
19089,0.488347163,0.46182646,0.475086812
19091,0.491932972,0.478188533,0.485060753
19093,0.504586904,0.474362857,0.489474881
19095,0.551539636,0.550220412,0.550880024
19097,0.547395349,0.47408034,0.510737845
19099,0.770743921,0.763760246,0.767252084
19101,0.521541267,0.491002956,0.506272112
19103,2.077308035,2.10480936,2.091058698
19105,0.590354772,0.537669092,0.564011932
19107,0.403686397,0.375807928,0.389747163
19109,0.485914742,0.460357289,0.473136016
19111,0.866626854,0.922485142,0.894555998
19113,3.083266116,3.290726336,3.186996226
19115,0.491109785,0.476956165,0.484032975
19117,0.435422919,0.419880231,0.427651575
19119,0.579264615,0.581382037,0.580323326
19121,0.51147572,0.489171952,0.500323836
19123,0.620408177,0.620432072,0.620420125
19125,0.751888614,0.784806834,0.768347724
19127,0.871347351,0.911784652,0.891566002
19129,0.709232749,0.744130956,0.726681853
19131,0.555143972,0.54535912,0.550251546
19133,0.38974893,0.344141582,0.366945256
19135,0.574343434,0.543433141,0.558888288
19137,0.483629983,0.490743825,0.487186904
19139,1.385878406,1.431519228,1.408698817
19141,0.628163648,0.612417909,0.620290779
19143,0.5342521,0.517465446,0.525858773
19145,0.461404191,0.475024561,0.468214376
19147,0.46949654,0.455434096,0.462465318
19149,0.670261708,0.612617499,0.641439604
19151,0.415857604,0.38550751,0.400682557
19153,8.603484688,9.436195692,9.01984019
19155,1.637062845,1.773989851,1.705526348
19157,0.612181317,0.619140383,0.61566085
19159,0.32652399,0.297892774,0.312208382
19161,0.48804114,0.466318348,0.477179744
19163,3.744076274,3.705248307,3.724662291
19165,0.433105288,0.411333351,0.42221932
19167,0.983957524,0.987139942,0.985548733
19169,1.682666648,1.808624319,1.745645484
19171,0.546646013,0.531031587,0.5388388
19173,0.320618786,0.297733093,0.30917594
19175,0.517840791,0.503556589,0.51069869
19177,0.3168047,0.276045733,0.296425217
19179,1.0317821,1.092897007,1.062339554
19181,1.066537264,1.077269699,1.071903482
19183,0.59618624,0.567779571,0.581982906
19185,0.331278675,0.293300319,0.312289497
19187,1.000128325,1.035841817,1.017985071
19189,0.561979579,0.57638821,0.569183895
19191,0.529660829,0.508573191,0.51911701
19193,1.732225581,1.576526805,1.654376193
19195,0.583376562,0.59444646,0.588911511
19197,0.582424892,0.565695622,0.574060257
20001,0.594894922,0.550431142,0.572663032
20003,0.36200715,0.323446672,0.342726911
20005,0.519954578,0.601685254,0.560819916
20007,0.283983957,0.249824925,0.266904441
20009,0.563264685,0.622961841,0.593113263
20011,0.421791032,0.376656956,0.399223994
20013,0.412711599,0.412972235,0.412841917
20015,0.742311798,0.761853235,0.752082517
20017,0.292236711,0.259007761,0.275622236
20019,0.297796906,0.25266765,0.275232278
20021,0.676705272,0.605580208,0.64114274
20023,0.249373385,0.224550721,0.236962053
20025,0.272261567,0.23410207,0.253181819
20027,0.323318496,0.317221271,0.320269884
20029,0.33938401,0.340164518,0.339774264
20031,0.410064775,0.389111699,0.399588237
20033,0.26155218,0.228805748,0.245178964
20035,0.584503728,0.54485614,0.564679934
20037,0.757709213,0.692954049,0.725331631
20039,0.252321557,0.235012231,0.243666894
20041,0.433858925,0.471944698,0.452901812
20043,0.516013769,0.497924123,0.506968946
20045,1.809764722,1.985066072,1.897415397
20047,0.305266033,0.269727273,0.287496653
20049,0.291382402,0.246693122,0.269037762
20051,0.549989774,0.575944432,0.562967103
20053,0.355816609,0.401973954,0.378895282
20055,0.56959502,0.591300068,0.580447544
20057,0.67583815,0.658247468,0.667042809
20059,0.750980735,0.705765901,0.728373318
20061,1.046375626,1.147183795,1.096779711
20063,0.259398366,0.251821736,0.255610051
20065,0.245834459,0.225863172,0.235848816
20067,0.429672404,0.440454102,0.435063253
20069,0.365863439,0.351375995,0.358619717
20071,0.245665339,0.230768973,0.238217156
20073,0.301304353,0.263063491,0.282183922
20075,0.27939237,0.259792486,0.269592428
20077,0.326696035,0.321019469,0.323857752
20079,0.753066336,0.837057417,0.795061877
20081,0.348900298,0.319930205,0.334415252
20083,0.274281239,0.238785077,0.256533158
20085,0.389893779,0.381746656,0.385820218
20087,0.449616223,0.459361017,0.45448862
20089,0.257810466,0.232751407,0.245280937
20091,10.8384822,12.12141488,11.47994854
20093,0.296610879,0.277119322,0.286865101
20095,0.336480884,0.314618243,0.325549564
20097,0.296571016,0.270424115,0.283497566
20099,0.600190199,0.523545845,0.561868022
20101,0.262965317,0.271561347,0.267263332
20103,1.592729154,1.675904837,1.634316996
20105,0.264822672,0.241108398,0.252965535
20107,0.412052066,0.40225586,0.407153963
20109,0.247640872,0.240755166,0.244198019
20111,0.630870116,0.613010591,0.621940354
20113,0.723239545,0.85352247,0.788381008
20115,0.390850272,0.398243953,0.394547113
20117,0.324943803,0.344917951,0.334930877
20119,0.288323375,0.253627709,0.270975542
20121,0.731064174,0.695749158,0.713406666
20123,0.302387703,0.30064307,0.301515387
20125,1.012433248,0.931198737,0.971815993
20127,0.324703047,0.29905708,0.311880064
20129,0.299864837,0.254581158,0.277222998
20131,0.353948192,0.330650353,0.342299273
20133,0.627709431,0.583187916,0.605448674
20135,0.255094288,0.242639106,0.248866697
20137,0.289896438,0.291384964,0.290640701
20139,0.399007422,0.395721174,0.397364298
20141,0.258843006,0.239744422,0.249293714
20143,0.280642127,0.2632004,0.271921264
20145,0.345947892,0.350945864,0.348446878
20147,0.282166572,0.276576019,0.279371296
20149,0.464099303,0.447769767,0.455934535
20151,0.405221024,0.394294382,0.399757703
20153,0.242276027,0.221709731,0.231992879
20155,0.700601233,0.815058839,0.757830036
20157,0.322570308,0.31879757,0.320683939
20159,0.445413816,0.482534503,0.46397416
20161,1.043323748,1.090061571,1.06669266
20163,0.284490952,0.272460391,0.278475672
20165,0.280299884,0.268388361,0.274344123
20167,0.352801367,0.373992093,0.36339673
20169,0.878586025,1.057784836,0.968185431
20171,0.347129244,0.380927946,0.364028595
20173,4.930163479,5.253673453,5.091918466
20175,0.765556891,0.749195811,0.757376351
20177,2.952108845,3.299504666,3.125806756
20179,0.249263999,0.23630536,0.24278468
20181,0.309469343,0.296396509,0.302932926
20183,0.264595725,0.246964482,0.255780104
20185,0.300054702,0.279182413,0.289618558
20187,0.270314668,0.258482641,0.264398655
20189,0.390321193,0.353997339,0.372159266
20191,0.514587826,0.459472472,0.487030149
20193,0.354088097,0.363245614,0.358666856
20195,0.27118875,0.251429963,0.261309357
20197,0.318767177,0.28703565,0.302901414
20199,0.23247566,0.215703166,0.224089413
20201,0.276537791,0.265283845,0.270910818
20203,0.254062294,0.264005459,0.259033877
20205,0.422588862,0.379121231,0.400855047
20207,0.293915924,0.262536944,0.278226434
20209,15.28382939,16.64713756,15.96548348
21001,0.632490122,0.604709674,0.618599898
21003,0.656282813,0.617551463,0.636917138
21005,0.939353741,1.006083386,0.972718564
21007,0.847707728,0.799784614,0.823746171
21009,1.155240146,1.141740455,1.148490301
21011,0.536569628,0.549975692,0.54327266
21013,0.847334098,0.871518212,0.859426155
21015,5.465842771,6.347872097,5.906857434
21017,0.789935552,0.874054536,0.831995044
21019,3.897056581,4.344783308,4.120919945
21021,1.76701274,1.792102476,1.779557608
21023,0.519455792,0.526327761,0.522891777
21025,0.417084995,0.431912723,0.424498859
21027,0.554412791,0.515557796,0.534985294
21029,2.905921368,2.892312858,2.899117113
21031,0.610511311,0.536095485,0.573303398
21033,0.688200929,0.674220608,0.681210769
21035,1.054203574,1.094571976,1.074387775
21037,4.012584587,4.322339966,4.167462277
21039,0.468502183,0.425953741,0.447227962
21041,2.104032892,2.078969937,2.091501415
21043,0.80802754,0.858829571,0.833428556
21045,0.541248395,0.509423968,0.525336182
21047,1.482993478,1.461076751,1.472035115
21049,1.467828722,1.52861979,1.498224256
21051,0.634233403,0.609639083,0.621936243
21053,0.737125877,0.679574284,0.708350081
21055,0.516177706,0.468914787,0.492546247
21057,0.397884615,0.348396371,0.373140493
21059,2.250438306,2.238745809,2.244592058
21061,0.549237568,0.498807329,0.524022449
21063,0.472125543,0.455622166,0.463873855
21065,0.645504784,0.641485943,0.643495364
21067,9.155130347,9.989858984,9.572494666
21069,0.532144775,0.545106212,0.538625494
21071,0.928257449,1.078578293,1.003417871
21073,2.227235292,2.566022959,2.396629126
21075,0.636499376,0.604129038,0.620314207
21077,1.502323155,1.517052744,1.50968795
21079,0.822183019,0.781303298,0.801743159
21081,0.975034963,1.041549569,1.008292266
21083,0.809017937,0.766671709,0.787844823
21085,0.731215116,0.695817555,0.713516336
21087,0.561543322,0.538993451,0.550268387
21089,1.146615811,1.187249984,1.166932898
21091,1.142139054,1.086632081,1.114385568
21093,2.049264654,2.069799775,2.059532215
21095,0.682888329,0.768580452,0.725734391
21097,0.61512002,0.672562194,0.643841107
21099,0.709749867,0.693855581,0.701802724
21101,1.452654859,1.449579115,1.451116987
21103,0.698421648,0.679334374,0.688878011
21105,0.465820603,0.421267229,0.443543916
21107,1.377967633,1.400949448,1.389458541
21109,0.548138904,0.508783197,0.528461051
21111,20.29614019,21.5926941,20.94441715
21113,2.535509642,2.603533057,2.56952135
21115,0.842089953,0.882694885,0.862392419
21117,5.655233711,6.151239391,5.903236551
21119,0.540879525,0.589549427,0.565214476
21121,1.038851369,1.054733145,1.046792257
21123,0.751181507,0.72109358,0.736137544
21125,1.749872226,1.713002388,1.731437307
21127,0.555095974,0.578503652,0.566799813
21129,0.529641117,0.548059702,0.53885041
21131,0.435466852,0.453386174,0.444426513
21133,0.69733473,0.771116582,0.734225656
21135,0.44708377,0.430976484,0.439030127
21137,0.794174332,0.771658673,0.782916503
21139,0.842992921,0.811202702,0.827097812
21141,0.911206789,0.829803646,0.870505218
21143,0.773136609,0.733573701,0.753355155
21145,3.499607843,3.829470713,3.664539278
21147,0.590118384,0.556885016,0.5735017
21149,0.669285072,0.621099854,0.645192463
21151,2.279780753,2.27095578,2.275368267
21153,0.498082732,0.527834076,0.512958404
21155,0.865814723,0.827316899,0.846565811
21157,1.706940982,1.74608137,1.726511176
21159,0.616727221,0.656386602,0.636556912
21161,1.019962719,1.041255044,1.030608882
21163,0.994049368,0.981339609,0.987694489
21165,0.396155735,0.389761565,0.39295865
21167,1.034103061,0.99183592,1.012969491
21169,0.543871823,0.528168183,0.536020003
21171,0.524340673,0.474007841,0.499174257
21173,1.318408417,1.442351473,1.380379945
21175,0.446234499,0.440164818,0.443199659
21177,1.056084112,1.025749012,1.040916562
21179,1.111384248,1.068888115,1.090136182
21181,0.444912729,0.475031935,0.459972332
21183,0.681119236,0.635427843,0.65827354
21185,2.680422201,2.643217408,2.661819805
21187,0.513033357,0.49653409,0.504783724
21189,0.404821112,0.390652787,0.39773695
21191,0.61755535,0.626013943,0.621784647
21193,0.981714353,1.151831567,1.06677296
21195,0.895501765,1.039341801,0.967421783
21197,0.683334542,0.737635462,0.710485002
21199,1.269154062,1.215474239,1.242314151
21201,0.394187215,0.388416612,0.391301914
21203,0.725332538,0.675932663,0.700632601
21205,1.086700222,0.990359038,1.03852963
21207,0.956933271,0.903582008,0.93025764
21209,1.992321891,2.307438222,2.149880057
21211,1.542341384,1.638265072,1.590303228
21213,1.576969525,1.500464134,1.53871683
21215,0.931497613,0.872528696,0.902013155
21217,1.17794203,1.193459655,1.185700843
21219,0.669100194,0.597794628,0.633447411
21221,0.506208918,0.46627777,0.486243344
21223,0.949800994,0.894131425,0.92196621
21225,0.77221961,0.720995299,0.746607455
21227,2.974412694,2.999810715,2.987111705
21229,0.676972069,0.624805766,0.650888918
21231,0.609433936,0.55978607,0.584610003
21233,0.670324789,0.625998825,0.648161807
21235,1.064027115,1.107517629,1.085772372
21237,0.394858574,0.390541151,0.392699863
21239,1.481112906,1.505718498,1.493415702
22001,1.688524498,1.707419909,1.697972204
22003,0.698470044,0.664296612,0.681383328
22005,8.761157986,9.219356215,8.990257101
22007,1.236475802,1.196504917,1.21649036
22009,0.799141161,0.74224093,0.770691046
22011,0.671321808,0.647307101,0.659314455
22013,0.557745264,0.530016729,0.543880997
22015,2.18138212,2.273347943,2.227365032
22017,3.60991218,3.892933647,3.751422914
22019,5.945174208,6.988117906,6.466646057
22021,0.465789075,0.41203058,0.438909828
22023,1.30043449,0.953236474,1.126835482
22025,0.38888515,0.318671169,0.35377816
22027,0.492104098,0.450118098,0.471111098
22029,0.586767577,0.53722789,0.561997734
22031,0.912349419,0.937658786,0.925004103
22033,14.75957022,16.07666377,15.418117
22035,0.458480609,0.400501897,0.429491253
22037,0.957114088,0.958336467,0.957725278
22039,0.858302112,0.808060394,0.833181253
22041,0.60544116,0.560782603,0.583111882
22043,0.557431796,0.50659908,0.532015438
22045,1.344824561,1.344512199,1.34466838
22047,2.470881245,2.488477985,2.479679615
22049,0.662682221,0.601798076,0.632240149
22051,9.116410658,9.525411313,9.320910986
22053,1.148610328,1.097527807,1.123069068
22055,14.89918837,14.84095732,14.87007285
22057,1.575807873,1.567329753,1.571568813
22059,0.556556408,0.485297752,0.52092708
22061,1.559860067,1.53750466,1.548682364
22063,2.512884096,2.622066487,2.567475292
22065,0.580063897,0.536192297,0.558128097
22067,0.611610875,0.566659377,0.589135126
22069,0.660061195,0.611356164,0.63570868
22071,11.61297663,11.99589091,11.80443377
22073,3.374371995,3.45141317,3.412892583
22075,0.724365185,0.674496165,0.699430675
22077,0.920037125,0.890121412,0.905079269
22079,1.443595289,1.398233513,1.420914401
22081,0.702153831,1.58662316,1.144388496
22083,0.759785045,0.70209047,0.730937758
22085,0.673069801,0.573745633,0.623407717
22087,0.654860357,0.597920151,0.626390254
22089,5.008885969,6.272601865,5.640743917
22091,0.914176809,0.929427055,0.921801932
22093,3.632485854,3.646677276,3.639581565
22095,3.043411594,3.190522911,3.116967253
22097,1.637897029,1.590245135,1.614071082
22099,1.452635722,1.449047817,1.45084177
22101,1.211080793,1.158043103,1.184561948
22103,2.333777907,2.29196727,2.312872589
22105,2.287543308,2.307926985,2.297735147
22107,0.380660542,0.324555861,0.352608202
22109,1.238350751,1.192233218,1.215291985
22111,0.522732944,0.467442978,0.495087961
22113,0.900979194,0.852995428,0.876987311
22115,0.720299215,0.678246234,0.699272725
22117,1.164692637,1.131596239,1.148144438
22119,0.931186043,0.948544655,0.939865349
22121,5.661973274,5.50118537,5.581579322
22123,0.576542627,0.517639743,0.547091185
22125,0.901546041,0.853400145,0.877473093
22127,0.489759868,0.429873786,0.459816827
23001,1.266564813,1.390080542,1.328322678
23003,0.270287557,0.285140807,0.277714182
23005,1.452491954,1.551800657,1.502146306
23007,0.288531032,0.274920033,0.281725533
23009,0.274288629,0.252637399,0.263463014
23011,0.821189124,0.909922801,0.865555963
23013,0.29642731,0.289673304,0.293050307
23015,0.343588894,0.337742602,0.340665748
23017,0.316281912,0.309862128,0.31307202
23019,0.440016452,0.450192613,0.445104533
23021,0.208447389,0.186645542,0.197546466
23023,0.604198707,0.626983037,0.615590872
23025,0.390615169,0.531848814,0.461231992
23027,0.348396176,0.352926359,0.350661268
23029,0.246329978,0.223261113,0.234795546
23031,0.937899593,0.983089557,0.960494575
24001,1.205293488,1.326109536,1.265701512
24003,6.88099792,7.436805311,7.158901616
24005,7.361800417,8.004514346,7.683157382
24009,1.50023843,1.622523014,1.561380722
24011,0.724837953,0.855193233,0.790015593
24013,1.957252152,2.231832173,2.094542163
24015,1.826479418,1.952243296,1.889361357
24017,1.789733275,1.894931235,1.842332255
24019,0.492736018,0.518570178,0.505653098
24021,2.559400964,2.793586288,2.676493626
24023,0.548122508,0.564012963,0.556067736
24025,2.838249476,3.252131049,3.045190263
24027,7.052921634,7.800317392,7.426619513
24029,0.622611534,0.652564899,0.637588217
24031,7.690924129,9.070732602,8.380828366
24033,10.95013227,12.13375151,11.54194189
24035,0.816483431,0.913171964,0.864827698
24037,0.98277799,1.065283177,1.024030584
24039,0.509620937,0.524981398,0.517301168
24041,0.69841438,0.826870981,0.762642681
24043,2.72901754,2.821828078,2.775422809
24045,1.941439307,2.180832114,2.061135711
24047,1.002518795,1.08896155,1.045740173
24510,42.95496494,47.20130375,45.07813435
25001,0.78156988,0.794307993,0.787938937
25003,0.806974116,0.848403606,0.827688861
25005,3.538588872,3.834242119,3.686415496
25007,0.275892578,0.259167089,0.267529834
25009,3.520430615,3.787454346,3.653942481
25011,0.544411375,0.561278706,0.552845041
25013,3.721982847,4.168205096,3.945093972
25015,1.138649524,1.238835752,1.188742638
25017,6.340934204,6.794958991,6.567946598
25019,0.288077698,0.270188525,0.279133112
25021,6.216210964,6.785497455,6.50085421
25023,2.017147593,2.245112155,2.131129874
25025,20.73990481,21.88699091,21.31344786
25027,2.466688962,2.614733559,2.540711261
26001,0.187174631,0.183563236,0.185368934
26003,0.17097362,0.167321833,0.169147727
26005,0.631134789,0.597953583,0.614544186
26007,0.282041547,0.327601859,0.304821703
26009,0.387873796,0.420334016,0.404103906
26011,0.352350975,0.355138889,0.353744932
26013,0.286862886,0.303803436,0.295333161
26015,0.707450397,0.663302917,0.685376657
26017,1.332711845,1.4369531,1.384832473
26019,0.260649386,0.249246346,0.254947866
26021,0.976185856,0.885435404,0.93081063
26023,2.771116769,7.086314377,4.928715573
26025,1.811327614,1.820809231,1.816068423
26027,1.083534234,0.954533869,1.019034052
26029,0.262690309,0.284706852,0.273698581
26031,0.337559567,0.381207448,0.359383508
26033,0.347089971,0.387889771,0.367489871
26035,0.50841417,0.527493436,0.517953803
26037,1.196889954,1.170337918,1.183613936
26039,0.494222006,0.49880731,0.496514658
26041,0.338388455,0.363422244,0.35090535
26043,0.533246742,0.58414846,0.558697601
26045,1.762271269,1.728269462,1.745270366
26047,0.37255654,0.427501208,0.400028874
26049,4.860607379,5.364557747,5.112582563
26051,0.444010796,0.442950646,0.443480721
26053,0.325762998,0.312746223,0.319254611
26055,1.073193291,1.286138398,1.179665845
26057,0.764400852,0.752769989,0.758585421
26059,0.719973585,0.658942446,0.689458016
26061,0.364705592,0.406586431,0.385646012
26063,0.31338068,0.312095187,0.312737934
26065,4.226828746,4.074871097,4.150849922
26067,1.019746539,1.022006676,1.020876608
26069,0.249600185,0.251081702,0.250340944
26071,0.285840937,0.26316396,0.274502449
26073,0.973097021,1.005087895,0.989092458
26075,1.700159306,1.59349547,1.646827388
26077,3.158667742,3.175643954,3.167155848
26079,0.408327232,0.421277583,0.414802408
26081,4.653472281,4.974280987,4.813876634
26083,0.144541752,0.137772025,0.141156889
26085,0.33738912,0.314601698,0.325995409
26087,0.997689345,1.053252967,1.025471156
26089,0.185676145,0.181156032,0.183416089
26091,1.034289363,0.945785907,0.990037635
26093,2.06022097,2.012938546,2.036579758
26095,0.202720548,0.188303053,0.195511801
26097,0.226340233,0.229817604,0.228078919
26099,9.625497518,9.943302619,9.784400069
26101,0.343520613,0.326697223,0.335108918
26103,0.358446145,0.417942046,0.388194096
26105,0.335511587,0.311424064,0.323467826
26107,0.646170732,0.658273477,0.652222105
26109,0.35729193,0.366161658,0.361726794
26111,1.419324323,1.505884175,1.462604249
26113,0.380027394,0.363881745,0.37195457
26115,2.024469394,1.926691339,1.975580367
26117,0.706587682,0.695322407,0.700955045
26119,0.263446451,0.285137973,0.274292212
26121,0.832428051,0.838059305,0.835243678
26123,0.486171018,0.46937672,0.477773869
26125,8.941358308,9.22605887,9.083708589
26127,0.294725076,0.257346663,0.27603587
26129,0.450172333,0.443368213,0.446770273
26131,0.186476788,0.18021425,0.183345519
26133,0.46556509,0.436306683,0.450935887
26135,0.264539745,0.253407812,0.258973779
26137,0.604692772,0.711038711,0.657865742
26139,1.156215264,1.149106418,1.152660841
26141,0.171959441,0.187657616,0.179808529
26143,0.465089834,0.465911309,0.465500572
26145,2.130076279,2.330149905,2.230113092
26147,1.564918131,1.638944073,1.601931102
26149,1.135818718,0.979668833,1.057743776
26151,0.375247714,0.377093528,0.376170621
26153,0.226461198,0.217029733,0.221745466
26155,1.00418588,0.965078918,0.984632399
26157,0.56693433,0.574528269,0.5707313
26159,0.6937141,0.61618476,0.65494943
26161,3.623628558,3.559701011,3.591664785
26163,20.04333546,21.35190531,20.69762039
26165,0.580348068,0.635304689,0.607826379
27001,0.262372142,0.256249607,0.259310875
27003,5.493647517,5.932065311,5.712856414
27005,0.466845807,0.529371016,0.498108412
27007,0.333093009,0.328227959,0.330660484
27009,1.218751408,1.283660563,1.251205986
27011,0.397375779,0.420838586,0.409107183
27013,1.191227341,1.209827312,1.200527327
27015,0.825230193,0.858879066,0.84205463
27017,0.616135892,0.719346391,0.667741142
27019,2.296122433,2.543277382,2.419699908
27021,0.303492077,0.294370604,0.298931341
27023,0.551706155,0.557900199,0.554803177
