fips,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec,Mean
08115,0.237355419,0.32324112,0.414229281,0.333214936,0,0,0,0.260142304,0.311287568,0.439230419,0.388821721,0.396405966,0.258660728
08117,1.10053555,1.017246931,1.189212671,0.804434011,0.554353525,0,0,0.433739553,0.468459395,0.753020328,0.973934578,1.136149004,0.702590462
08119,0.759948138,0.625146941,0.676640544,0.591318429,0.466868734,0,0.233425148,0.493413623,0.50059698,0.758727669,0.917424224,0.802236949,0.568812281
08121,0.184055469,0.228035184,0.288616047,0.257771682,0.201648714,0,0,0.224811748,0.250357376,0.384783309,0.339609655,0.28817436,0.220655295
08123,1.317871039,1.618642881,1.517526186,1.226883902,0.697809796,0,0,1.150712165,1.11339908,1.316079084,1.599091223,1.946814019,1.125402448
08125,0.230140838,0.294763527,0.369703571,0.291721973,0.221750677,0,0,0.227383642,0.283883896,0.425694933,0.365706737,0.332905277,0.253637923
09001,5.119158586,5.243566315,7.074418915,4.384346562,0,0,0,4.233365658,3.87503133,3.436200955,4.758167235,4.901989408,3.585520414
09003,9.17204482,9.934907726,12.00385318,5.976501072,0,0,0,6.019749543,5.763818583,5.573825183,6.850382269,9.113030983,5.86734278
09005,1.202971769,1.295939608,1.540880984,0.832652125,0,0,0,0.833155171,0.836309032,0.785815156,1.06924936,1.409175345,0.817179046
09007,2.566726654,2.590085021,3.752257336,2.002887912,0.161873317,0,0,2.007321808,1.88636106,1.870430776,2.305584525,2.60339096,1.812243281
09009,5.662590504,5.862435872,8.475774984,4.793995232,1.84627863,0,0,4.708496996,4.394017632,3.912725632,5.18569116,5.684357974,4.210530385
09011,2.377446793,2.594874234,3.740490971,2.195629635,0.007133989,0,0,2.08551193,2.132364559,1.938939856,2.361490648,2.40908578,1.820247366
09013,2.18964842,2.545832962,3.415721702,1.629314641,0,0,0,1.636076249,1.607188844,1.658538794,1.928270288,2.586555403,1.599762275
09015,1.463691141,1.674181001,2.336286324,1.333419522,0,0,0,1.303133671,1.246069266,1.339410509,1.44455462,1.765097852,1.158820325
10001,2.681578479,3.577285852,2.688966768,2.21663494,1.893415067,0,0.484406354,2.340485563,2.23356267,2.48891918,2.599435392,2.806083238,2.167564459
10003,11.27534869,11.69028983,10.94812136,9.278245567,1.023519213,0,0,9.436303534,8.913019801,9.519019287,10.03788718,10.82029758,7.745171003
10005,2.161711253,2.794210439,2.204851617,1.859466047,1.815040072,0,2.115982888,1.974299254,1.912832774,2.076802231,2.175815552,2.300093686,1.949258818
11001,99.24597545,90.5722064,87.67773663,79.64553047,51.72015136,0,0,78.18042612,78.48029353,80.04070077,87.07573862,90.61815342,68.60474273
12001,2.434015186,2.403980946,2.455726515,2.422869582,2.244326334,2.243158404,2.187990172,2.067242816,2.154922584,2.244167782,2.352434123,2.127500373,2.278194568
12003,0.562244923,0.549890551,0.589969597,0.6840861,0.627640765,0.622126961,0.527460781,0.547185941,0.553739511,0.680915725,0.640206737,0.57228627,0.596479489
12005,1.504056337,1.487434582,1.685887521,1.910021967,2.031883909,1.954421501,1.91226567,1.822732864,1.957798282,1.903470515,2.129033394,2.072555165,1.864296809
12007,1.078112666,1.011632992,1.146379842,1.168248157,1.123082955,1.107848821,0.968628476,0.988856668,1.009196575,1.112949845,1.124794386,1.075341097,1.07625604
12009,3.574162874,3.022626071,3.646458228,3.603256557,3.370849086,3.432945537,3.063800254,3.04849416,3.13273819,3.180460665,3.583924567,3.196217102,3.321327774
12011,13.91615476,13.46220552,14.06583653,13.45726939,13.08478973,13.89213826,13.83338854,12.31815679,12.52568392,12.3760095,13.81555562,13.50956365,13.35472935
12013,0.300901956,0.337277937,0.392668494,0.47400025,0.509009593,0.469012084,0.370889498,0.345806652,0.402310951,0.506515509,0.539409493,0.419293634,0.422258004
12015,2.140923613,2.063026754,2.194963164,2.208822023,1.98809849,2.045219854,2.19636138,1.894633581,1.91458705,2.122124079,2.323846454,2.06226832,2.096239564
12017,1.441007459,1.42570492,1.524879059,1.571165699,1.527232311,1.498598447,1.349055837,1.217723609,1.314016276,1.401036846,1.475066686,1.286882678,1.419364152
12019,2.388141247,2.260452975,2.276701996,2.439853842,2.324770723,2.260940533,2.018238312,2.16876492,2.115505969,2.216105098,2.34542787,2.336560304,2.262621982
12021,1.641247154,1.574693761,1.712730533,1.729215051,1.658155168,1.646568476,1.573273281,1.423702186,1.475913307,1.652884507,1.709759507,1.537093579,1.611269709
12023,1.076471797,1.077906104,1.113649588,1.173852195,1.088177436,1.084439485,0.981570868,0.986003212,0.992317921,1.08446894,1.079640307,1.054997321,1.066124598
12027,0.643055298,0.610008133,0.723618727,0.776897072,0.664108968,0.665405437,0.683841776,0.554667751,0.588305065,0.747245585,0.800070864,0.607703299,0.672077331
12029,0.262325373,0.269867477,0.321606157,0.398620238,0.354679734,0.361494341,0.254230398,0.258607813,0.2751201,0.399206241,0.344434014,0.25676767,0.313079963
12031,11.30308649,11.21835952,10.54108276,11.22888613,10.76100342,10.40012212,10.45085018,10.54097309,10.20231332,10.04229854,10.71625544,10.70740044,10.67605262
12033,3.214541769,2.477740198,2.871722085,3.432294002,3.371992525,3.041073535,3.117820001,3.051901324,3.190330611,3.098027745,3.252165431,3.27817658,3.11648215
12035,1.388224972,1.34180659,1.4652405,1.564988008,1.429561925,1.461499809,1.30331145,1.333938896,1.294236839,1.432478223,1.520882463,1.398235074,1.411200396
12037,0.160507789,0.232534898,0.252966316,0.33561754,0.338354744,0.318497876,0.217755918,0.200886607,0.241220413,0.340262493,0.346547644,0.248406332,0.269463214
12039,0.926984728,0.935370996,1.043742396,1.143922152,1.134649276,1.034541153,0.950020272,0.933250439,1.024427624,1.019240436,1.190548722,1.075214217,1.034326034
12041,0.505740853,0.476189609,0.537784515,0.59771983,0.576506974,0.571279562,0.453917526,0.453537498,0.477420659,0.604810995,0.553054377,0.480517486,0.52403999
12043,0.285675655,0.267363114,0.374082318,0.440253979,0.386954508,0.390213641,0.320985284,0.277212221,0.331393889,0.458113096,0.441730785,0.312299993,0.357189874
12045,0.270630923,0.312502031,0.355669285,0.441958662,0.460225653,0.433371243,0.33282336,0.308814875,0.359526131,0.46440834,0.496988898,0.383421789,0.385028432
12047,0.683563866,0.678218067,0.746565379,0.826012649,0.774973189,0.824208717,0.68412622,0.672179292,0.692688023,0.778927539,0.746678125,0.692719648,0.733405059
12049,0.711454982,0.688379551,0.852882575,0.919357525,0.804202899,0.788060025,0.789544676,0.653218077,0.667365058,0.838217504,0.884968619,0.699763779,0.774784606
12051,0.542831292,0.495094832,0.621924009,0.681063368,0.626930539,0.634591133,0.570690877,0.505734096,0.540233194,0.697893165,0.664658293,0.53130651,0.592745942
12053,2.268497503,2.210410512,2.35569726,2.460191503,2.309671997,2.284267088,2.114760108,1.856870734,2.105156362,2.198550474,2.317703985,2.182413162,2.222015891
12055,0.997096711,0.929564441,1.094062355,1.124346992,1.011135897,1.003489773,1.005339247,0.901455616,0.912437943,1.070704972,1.141701199,0.892281724,1.006968073
12057,10.87161519,10.34887558,10.88372279,10.73442295,10.25106012,10.08323423,10.05650583,9.550741927,9.7104545,9.969097055,10.58426357,10.0548071,10.2582334
12059,0.53648876,0.521956491,0.651144307,0.653476432,0.690764321,0.629753443,0.547106599,0.506500362,0.562761421,0.656507613,0.681279187,0.619319797,0.604754894
12061,2.357551459,2.193858415,2.391145746,2.352464007,2.214933964,2.198078524,2.163568116,2.016487809,2.077036291,2.156039261,2.282121355,2.18368114,2.215580507
12063,0.815260846,0.792627074,0.958978939,1.01187393,1.083823769,1.000452481,0.872557118,0.848146164,0.946107762,0.966367492,1.052195428,0.977877501,0.943855709
12065,0.338212468,0.36067324,0.443929177,0.489932146,0.484680874,0.472526505,0.354047922,0.339632103,0.397683418,0.503630195,0.49624894,0.408342875,0.424128322
12067,0.291104552,0.288562246,0.345740522,0.409611702,0.392546242,0.393341205,0.27696445,0.266957891,0.303434344,0.431348551,0.370798898,0.301209498,0.339301675
12069,3.284146249,2.940696784,3.304697035,3.488981139,2.994853062,3.142600412,3.029363993,2.86602732,2.757822543,2.985835579,3.376247884,3.053039666,3.102025972
12071,5.160715582,5.037244032,5.279940205,5.154892906,4.967731215,4.899194725,4.960619515,4.384613535,4.629418221,4.931015538,5.231252266,4.817812086,4.954537486
12073,3.397604636,3.458028236,3.57103007,3.472173913,3.400518084,3.086183462,3.129866923,3.04317046,3.22402174,3.143540227,3.454054243,3.247528445,3.302310037
12075,0.327845512,0.326215358,0.384617862,0.462641176,0.419461151,0.41356375,0.313466231,0.310160566,0.328673743,0.461553047,0.423815032,0.309772758,0.373482182
12077,0.194932227,0.266048797,0.295702304,0.367869367,0.388414945,0.342040834,0.256615554,0.230654863,0.267846493,0.378125213,0.395715013,0.278896137,0.305238479
12079,0.497501991,0.501636147,0.581283838,0.644999004,0.597870223,0.59861465,0.508386744,0.502545781,0.531431131,0.652693071,0.634072453,0.56363953,0.567889547
12081,3.909208062,3.786493724,3.892026629,3.928259409,3.605675157,3.606447317,3.710518822,3.399901862,3.455127424,3.596271587,3.934348421,3.56900114,3.699439963
12083,2.216286981,2.083468874,2.353287719,2.411153829,2.243176072,2.204912898,2.102941917,1.989159822,2.060944871,2.117250966,2.274408098,2.124375516,2.18178063
12085,2.302403817,2.125245936,2.382986268,2.285950133,2.214001167,2.291525275,2.258674394,2.082946333,2.212468102,2.263471318,2.401097691,2.274760885,2.257960943
12086,11.70674225,11.38524769,12.1047814,11.49603046,11.36470415,11.79582061,12.12703809,10.63038059,10.7838704,10.68563485,11.85550912,11.61764542,11.46278375
12087,0.269210601,0.268147959,0.347184241,0.400160714,0.377667375,0.351804705,0.320935941,0.281183957,0.311800029,0.432488946,0.395865505,0.281826247,0.336523018
12089,1.211001279,1.157384675,1.170311792,1.327721055,1.238918066,1.155650635,1.083865446,1.126176846,1.102623193,1.167179108,1.205725385,1.185468672,1.177668846
12091,1.883242208,1.744165854,2.019035745,2.015545896,2.113569346,1.843847868,1.908175578,1.847816417,1.98175293,1.981235917,2.140050327,2.074821275,1.962771614
12093,0.613544127,0.571222112,0.71198901,0.752416339,0.681329561,0.706338583,0.618883694,0.568207842,0.622345801,0.773155347,0.783248851,0.594040355,0.666393468
12095,17.63074493,16.24925578,17.35390764,17.17283454,16.50400421,16.17294344,16.17312641,15.89462208,15.29392288,15.76062587,17.38211211,16.22876862,16.48473904
12097,2.952747514,2.642764495,3.007625514,3.070205674,2.865777831,2.880067428,2.809549844,2.655918506,2.579818095,2.831346592,3.113384431,2.791394615,2.850050045
12099,6.290082112,6.040668367,6.32896899,5.948605732,5.824552609,6.198376823,5.94634,5.580298572,5.772143809,5.570181012,6.199931266,5.688411656,5.949046746
12101,4.562170966,4.206282972,4.508976504,4.618384026,4.382651722,4.299960362,4.245707078,3.862910481,4.058843162,4.16380568,4.447329536,4.218795588,4.29798484
12103,10.11398765,9.389483442,9.835816745,9.892316029,9.525798128,9.392551445,9.303833517,8.750383605,9.263012952,9.213102717,9.585285796,8.875733768,9.428442149
12105,4.041342121,3.748604718,4.135199533,4.218078212,3.779920986,3.874469852,3.753177614,3.496127297,3.399504805,3.751866808,4.106835856,3.629149433,3.827856436
12107,1.132192745,1.059832129,1.214621206,1.308125596,1.1796199,1.180576671,1.01363399,1.095215272,1.001525616,1.161503,1.20941028,1.076844394,1.136091733
12109,2.639718651,2.481066842,2.529573612,2.71033639,2.50569681,2.478636959,2.32630756,2.346229794,2.247310615,2.424121448,2.699706423,2.829674965,2.518198339
12111,4.167648386,3.793991855,4.210578529,4.050076066,3.982259481,4.078190485,3.955961003,3.679539319,3.821639168,4.011661669,4.124814651,4.021641309,3.99150016
12113,1.460663986,1.182741635,1.369222922,1.590255334,1.636975633,1.492015272,1.50740702,1.442922934,1.516239943,1.543384052,1.674976096,1.514319691,1.494260377
12115,4.012592566,4.026311741,4.146087021,4.114839757,3.825489023,3.811994568,3.972861023,3.591349823,3.635688104,3.803785536,4.088331194,3.760444913,3.899147939
12117,11.10682276,10.17136498,11.11439521,10.77522469,10.20295043,10.04125998,10.23867072,9.922753044,9.523458624,9.710239407,10.84624317,9.970067194,10.30195418
12119,3.171765073,2.868082634,3.24949694,3.387624513,2.942923481,3.039498189,2.912681309,2.689857694,2.755960553,3.001584072,3.239382102,3.004146795,3.021916946
12121,0.794497577,0.792564155,0.857956302,0.925951767,0.847113264,0.879466143,0.734715036,0.73431516,0.766761826,0.863599916,0.828988972,0.787088529,0.817751554
12123,0.294939742,0.294550673,0.377731543,0.43666303,0.416947713,0.411233631,0.298296166,0.285571266,0.32548254,0.439974379,0.416178118,0.340582179,0.361512582
12125,0.750020062,0.739289196,0.774846661,0.839681857,0.766408715,0.775170536,0.674058468,0.678403553,0.681610775,0.79412439,0.778128404,0.689131557,0.745072848
12127,3.245415409,3.060859548,3.429493849,3.3461101,3.119201452,3.086634399,3.050944243,2.925479935,2.890369527,3.061477617,3.361671204,3.055107883,3.136063764
12129,0.30223814,0.340517458,0.392645217,0.467267888,0.475739785,0.434768279,0.324920151,0.306079537,0.353673869,0.451802881,0.456974323,0.375010959,0.39013654
12131,0.747624898,0.723829389,0.862847391,0.854555016,0.880967839,0.804723908,0.752915149,0.719743629,0.781824433,0.871173139,0.924818466,0.845741808,0.814230422
12133,0.571979648,0.595708833,0.663474791,0.710775902,0.748317529,0.690746993,0.596563368,0.566327474,0.614351295,0.70872109,0.730228955,0.666063829,0.655271642
13001,0.73646308,0.735459787,0.898376337,0.893579466,0.825419983,0.817670874,0.688709855,0.654431787,0.74980785,0.786424647,0.876646995,0.80181444,0.788733758
13003,0.404929897,0.393158763,0.451645361,0.530298969,0.499346392,0.464696908,0.392505155,0.392562886,0.439068041,0.485969073,0.547973196,0.443286598,0.45378677
13005,0.642443784,0.654667658,0.747499382,0.77736842,0.764124043,0.68240178,0.5832765,0.60966642,0.66948851,0.709231529,0.801885346,0.719750431,0.696816983
13007,0.284336373,0.311527862,0.389596758,0.474755825,0.484342451,0.400988856,0.312184397,0.290464032,0.357758866,0.465436675,0.453098278,0.342417427,0.38057565
13009,2.073628825,2.111342664,2.460264388,2.051171593,2.069984448,1.657270606,1.98699067,1.926529287,2.115176256,1.98401244,2.323981338,2.152260236,2.076051063
13011,0.967719039,0.933528036,1.169640772,1.077400701,1.004170558,0.38036799,0.878063667,0.890969625,1.02000584,0.960668807,1.177178737,1.106985981,0.963891646
13013,4.335256726,3.950833331,4.880753367,3.90440236,3.918287035,1.174545453,3.831279461,3.663863638,4.20967593,3.792188551,4.819650672,4.757319029,3.93650463
13015,2.950432082,2.725099712,3.060212428,2.723586706,2.574277458,0.862916181,2.830455205,2.435144505,2.734799134,2.598251442,2.9477052,2.856511561,2.608282634
13017,1.022198563,1.045768805,1.25802821,1.114079091,1.100658186,1.060544801,0.874856194,0.954781527,1.000849002,0.920002765,1.156750553,1.199693031,1.059017561
13019,0.595323028,0.605700154,0.658272024,0.73166306,0.678270479,0.649442039,0.545034003,0.560395673,0.631996908,0.675383307,0.731443584,0.634282843,0.641433925
13021,7.934153725,8.345025875,9.500613247,8.008667214,8.635581904,7.370302523,7.844363586,7.644309074,8.67335786,7.095396577,9.257912235,8.736614887,8.253858226
13023,0.676126356,0.712980217,0.795740267,0.82358647,0.8473261,0.804786215,0.69657626,0.716145501,0.773685385,0.792102742,0.888321632,0.807766431,0.777928631
13025,0.472953179,0.456475799,0.54505378,0.634924073,0.555585257,0.49427871,0.420702309,0.438288515,0.475865233,0.5417795,0.554237583,0.476070863,0.5055179
13027,0.603876734,0.625301015,0.678086658,0.775023594,0.674770483,0.690014299,0.593869584,0.580550551,0.641365651,0.688980408,0.724443013,0.66997712,0.662188259
13029,0.984984529,0.953931002,1.071157178,1.05081683,1.021953898,1.033678835,0.899305384,0.901553217,0.931625928,1.029429145,1.120912746,1.082908416,1.006854759
13031,1.521528538,1.530627667,1.71931444,1.506310175,1.541354864,1.434549055,1.363577088,1.389289052,1.414476945,1.469544993,1.612630508,1.616791591,1.509999576
13033,0.960694849,1.022603814,1.347628363,1.164369646,1.19243738,1.043963551,0.963323624,1.049970042,1.118329866,1.07497545,1.217137384,1.021349753,1.09806531
13035,2.102762676,1.943144747,2.302946363,1.885220427,2.08315944,1.624092579,1.939224834,1.874434239,2.087167522,1.791120499,2.316752387,2.006936079,1.996413483
13037,0.380886895,0.394207773,0.487067764,0.516076235,0.55896861,0.491497261,0.387414051,0.369028401,0.45785999,0.519514199,0.587593423,0.459115595,0.46743585
13039,0.994347114,0.95260427,1.016522491,1.142562471,1.066177193,1.01271422,0.925304862,0.931781008,0.967510222,1.010485235,1.05769741,0.972817808,1.004210359
13043,0.835715088,0.798342232,0.942778869,0.972101712,0.930722111,0.87151166,0.797476819,0.748974432,0.789859512,0.862953074,0.923141331,0.824110704,0.858140628
13045,2.928918621,2.651445039,3.000629888,2.401011386,2.464155344,1.921493073,2.28681762,2.123484287,2.36851928,2.278358718,2.570643609,2.373164538,2.447386784
13047,4.006812631,4.062943164,4.450277901,3.719389474,3.626408419,0,3.759835789,3.274480007,3.62485474,3.472458941,3.793082105,3.694298945,3.457070176
13049,0.354201673,0.33865612,0.38898436,0.493198764,0.433229679,0.37429169,0.328757047,0.333306965,0.356490271,0.449710858,0.427979634,0.345695581,0.38537522
13051,6.577198437,6.552045701,7.17603233,6.237617611,6.671214051,6.363876253,6.620014488,6.423473797,6.281324418,6.494924193,7.2735786,7.560503904,6.685983649
13053,1.798692993,1.638845938,2.20018632,1.946142936,2.112944937,1.911832588,1.753768077,1.708854283,1.961966072,1.884671854,2.25229978,1.81564516,1.915487578
13055,0.851799264,0.8476783,1.00306308,0.850997182,0.788365487,0,0.746449165,0.724667245,0.807045305,0.834936051,0.998818555,0.877706479,0.777627176
13057,4.92974383,4.259456034,5.144147689,4.456391524,4.02602941,1.316057876,3.991559137,3.772757749,4.190722643,4.075355794,4.844293168,5.160477546,4.1805827
13059,8.366878194,8.546283287,9.693592066,7.651609066,7.230390943,1.334101983,7.312651562,7.191694054,7.813433436,7.134373934,8.757388109,7.659688382,7.391007085
13061,0.296980215,0.300087577,0.389247486,0.453425235,0.44282517,0.418216024,0.335348687,0.292928965,0.373788517,0.465793058,0.51067791,0.370840091,0.387513245
13063,24.85906711,20.55086147,25.93383155,20.1513565,20.12342692,14.55316039,20.97037122,19.71354593,22.71332699,20.04183245,24.10927177,20.95666348,21.22305965
13065,0.288149522,0.287319997,0.342245408,0.443400018,0.393508667,0.367431233,0.285939467,0.287169096,0.322360093,0.416598259,0.411050273,0.316457705,0.346802478
13067,20.29215989,17.61479464,21.04860948,18.24201362,16.47399518,14.8782849,16.72144261,16.04122419,17.46467041,16.48636744,19.39674014,19.1228912,17.81526614
13069,0.923296779,0.921845543,1.008090293,1.045978766,1.016307746,0.97158306,0.826392907,0.887958471,0.940927438,0.948467101,1.082938636,0.980738451,0.962877099
13071,1.030249397,1.10269118,1.237264283,1.196197989,1.110497517,1.135099885,1.01589388,1.026536455,1.117572209,1.064398778,1.21259066,1.152189844,1.116765173
13073,3.875123318,4.302177123,4.713869956,3.967239911,4.049529146,3.516547091,4.003502243,3.846540353,4.042347533,3.773278029,4.510679372,4.27657175,4.073117152
13075,1.504149453,1.594140339,1.641603886,1.623882138,1.51106622,1.507967799,1.496968405,1.422524299,1.523016403,1.461540096,1.656424664,1.604343861,1.54563563
13077,3.400339194,3.036614284,3.703724911,2.885059902,3.052254551,2.617217984,2.844123231,2.693138323,2.981387897,2.807667654,3.411748869,2.751316319,3.01538276
13079,0.602138727,0.600231213,0.747899805,0.666771568,0.731376577,0.633774351,0.571053307,0.545606936,0.638837508,0.672618282,0.806829371,0.706998501,0.660344679
13081,1.324451097,1.545748503,1.684703094,1.747367763,1.684812878,1.531511975,1.449346307,1.499633232,1.646137726,1.483630236,1.816631732,1.787821854,1.6001497
13083,1.216845824,1.262722636,1.383252255,1.151294625,1.138928993,0,1.17187132,1.09107493,1.209160456,1.138532757,1.302628478,1.132663792,1.099914672
13085,1.245202575,1.211488745,1.490244373,1.219819936,1.224790999,0.215900321,1.11428939,1.124620577,1.226466233,1.227842442,1.438954984,1.387144698,1.177230439
13087,0.689973709,0.688352766,0.793575675,0.879044352,0.893215591,0.799970278,0.676938729,0.637610881,0.739747371,0.768877457,0.874501599,0.724436441,0.763853738
13089,24.66083273,21.94225285,25.86989528,21.04975224,18.77961942,16.35180842,19.90211493,19.84876372,21.00058493,19.1314636,23.59247254,21.83759389,21.16392955
13091,0.561434547,0.607024955,0.669697477,0.719919139,0.677242435,0.676497978,0.547282865,0.581625539,0.628877736,0.657443189,0.74397602,0.660618987,0.644303406
13093,0.594140128,0.632855626,0.704953998,0.782101909,0.797213375,0.711394196,0.643956123,0.598950813,0.727360226,0.818575723,0.877305378,0.754359519,0.720263918
13095,4.059804499,4.491875127,4.732909397,4.505101956,4.738099643,4.233966781,4.296949763,4.231286526,4.52421484,3.822110568,4.894656292,4.538925799,4.422491766
13097,7.494369225,6.619760681,8.131025636,6.277029065,6.001664963,5.081135049,6.110970937,5.812854702,6.514618804,5.96474188,7.0582359,6.448229057,6.459552991
13099,0.476272815,0.496264581,0.644363936,0.672991629,0.708818445,0.647343213,0.54467545,0.489532042,0.607580624,0.678952929,0.737297926,0.572357623,0.606370934
13101,0.270730014,0.279375,0.324142954,0.424866193,0.370442073,0.373704269,0.287720189,0.285552168,0.31361958,0.415108402,0.400160908,0.306957995,0.337698312
13103,1.141308574,1.177478601,1.362184826,1.282019441,1.249255767,1.103133614,1.110899462,1.114179603,1.11770782,1.223597853,1.394224575,1.403628318,1.223301538
13105,0.773548387,0.833442082,0.964367668,0.905126463,0.835641495,0.069684751,0.718848973,0.719824047,0.804343841,0.79308101,0.959475805,0.865832111,0.770268053
13107,0.634771486,0.662526795,0.762287159,0.827861475,0.767195146,0.680492416,0.606713853,0.635872598,0.672681496,0.718206267,0.817813953,0.708487361,0.707909167
13109,1.02972222,0.990060058,1.159328076,1.156006007,1.07855105,1.056903151,0.907882884,0.924515763,0.958810062,1.04634009,1.125679427,1.022781529,1.03804836
13111,0.611984495,0.65211714,0.701903531,0.678082687,0.654956073,0,0.522964685,0.562604651,0.612337639,0.632652886,0.782198104,0.680687337,0.591040769
13113,6.048184015,5.352514692,6.660131444,5.201252163,4.825112413,4.056295406,4.913919067,4.55006572,5.14560014,4.801425115,5.79099274,5.035876865,5.198447482
13115,2.262560699,2.327893064,2.504191325,2.155849805,1.972877804,0.052641634,1.951849543,1.825778159,1.990400688,1.998785988,2.260164521,2.110038478,1.951085976
13117,8.381133422,7.415570842,8.872280594,7.24202476,6.70520495,0.632497941,6.673906467,6.78533976,7.258668508,6.750429167,8.260583218,8.204107294,6.931812244
13119,1.390769428,1.234662733,1.531451655,1.33395486,1.34576558,0.265845088,1.19678892,1.232087712,1.344326749,1.273795845,1.505162863,1.414018978,1.255719201
13121,24.47718634,21.3269218,25.31042249,21.26296261,19.50086683,14.48354951,19.50221137,19.37070759,20.96895724,19.88320534,23.62370875,21.33533967,20.92050329
13123,0.652868852,0.68721469,0.767901954,0.678007566,0.665121374,0.01278058,0.542162673,0.559960592,0.648546658,0.667063367,0.848450503,0.749653215,0.623311002
13125,0.409995207,0.413518696,0.474721956,0.586395014,0.542195588,0.442449664,0.360891659,0.3902349,0.420958772,0.471558006,0.531466921,0.439525408,0.456992649
13127,2.107633618,1.927755742,2.227613061,2.282570735,2.124866988,2.074752116,1.934281742,1.917778718,1.926788394,2.037649332,2.223866989,2.140469162,2.077168883
13129,1.907783309,1.84358729,1.946276797,1.726351454,1.727308574,0.030581929,1.539372128,1.606962098,1.697165009,1.690662327,1.953897399,1.8681451,1.628174451
13131,0.76751354,0.772009902,0.813934705,0.903075971,0.889142812,0.81523905,0.738116973,0.691799475,0.782060962,0.800355872,0.921903139,0.850535355,0.812140646
13133,0.668536669,0.712953887,0.841759401,0.751944869,0.747493619,0.659135612,0.603255062,0.604359367,0.682708865,0.713619193,0.856300832,0.75082525,0.716074385
13135,17.0026759,15.67235952,18.09036518,15.36545726,14.11732567,10.20050685,14.47817567,14.36483394,15.47743744,14.06242091,17.24495198,16.0167889,15.1744416
13137,1.553020808,1.520895959,1.704528763,1.568083231,1.45320196,0.005811505,1.253025705,1.347378213,1.431214198,1.362594859,1.665647491,1.607020806,1.372701958
13139,4.560933418,4.295694485,5.336406499,4.246720297,4.232582038,0.358252627,4.049329404,3.952562922,4.425407772,3.956267917,4.855810775,4.761801523,4.085980807
13141,0.457472097,0.497292361,0.576263227,0.577140164,0.559555007,0.508153355,0.43087404,0.426866212,0.47518336,0.541824901,0.590304391,0.484567329,0.510458037
13143,1.259313513,1.213973893,1.384143097,1.149153976,1.149347354,1.02087261,1.085484648,1.00979212,1.107483683,1.13412376,1.323417935,1.080541455,1.159804004
13145,0.736382538,0.671610381,0.889998524,0.836786608,0.860237427,0.800954137,0.76060758,0.690061937,0.790098805,0.81563781,0.982768026,0.785876713,0.801751707
13147,1.248603785,1.333775645,1.478355981,1.323999467,1.327879029,0.003938183,1.189981345,1.214876097,1.336496136,1.241945109,1.529336529,1.398329337,1.21895972
13149,0.720105625,0.679924226,0.832101033,0.670068887,0.756592421,0.738675087,0.695963262,0.607761196,0.702753158,0.705997704,0.848649825,0.600610792,0.713266935
13151,7.941085984,7.127160359,8.855877873,7.060154238,7.517489961,5.331669135,7.018045642,6.887747726,7.656524406,6.570300026,8.418229453,7.20152123,7.298817169
13153,5.004263927,5.129268517,5.496967469,4.917013412,5.245342769,4.468798015,4.741527291,4.708671202,5.293510378,4.800384122,5.659702259,5.12087116,5.048860043
13155,0.46723263,0.471832553,0.562531225,0.581465652,0.564008586,0.545132708,0.420550351,0.434644809,0.486083139,0.56370999,0.584035908,0.519238876,0.516705535
13157,2.879071811,2.803046609,3.389545907,2.948203639,2.816851369,0.604608921,2.755297057,2.724466887,3.081826364,2.841314263,3.37664933,3.214256854,2.786261584
13159,0.585529783,0.648778993,0.732237891,0.650946371,0.670918537,0.541827796,0.519215068,0.505913898,0.604364446,0.604104656,0.740881423,0.640998329,0.620476433
13161,0.671635672,0.653085376,0.831832206,0.785579036,0.764826712,0.731544801,0.610004227,0.632643701,0.678005072,0.757717666,0.820997464,0.796686392,0.72787986
13163,0.705563564,0.756380079,0.828927916,0.892716906,0.818090432,0.708152031,0.645022281,0.685870249,0.719951508,0.747267365,0.867779816,0.747061598,0.760231979
13165,0.455143139,0.4505153,0.563210267,0.585624876,0.549664364,0.514313919,0.413899309,0.44112537,0.479693978,0.55131688,0.60099309,0.488876605,0.507864758
13167,0.500013637,0.519006818,0.591254546,0.675397726,0.631202272,0.564529546,0.48015,0.514809092,0.530154545,0.566374999,0.667679544,0.561793182,0.566863826
13169,0.834792618,0.888098418,1.023198592,0.897219683,1.007741651,0.876022847,0.793912127,0.794579965,0.912084359,0.915240772,1.026485061,0.905991212,0.906280609
13171,1.276165611,1.214434912,1.487720998,1.338549047,1.402487874,1.102379709,1.235289071,1.241868703,1.338922043,1.216430433,1.507213727,1.356598282,1.309838368
13173,0.657557812,0.6587281,0.699141556,0.818307637,0.727515767,0.691471619,0.592813595,0.596468114,0.642295024,0.693840223,0.740711282,0.684852839,0.683641964
13175,0.910231248,1.0209011,1.086655858,1.111039336,1.094094205,1.005761583,0.943399607,0.988503286,1.0443758,1.021619591,1.178848024,1.056148135,1.038464814
13177,0.914625731,0.985175439,1.029785574,1.070321636,1.096122807,1.018300195,0.909896686,0.876528265,0.961405457,0.953430798,1.112662768,0.977732943,0.992165692
13179,1.627937153,1.61128256,1.733315035,1.603795119,1.648198809,1.623696997,1.527277189,1.479705645,1.547393994,1.588211658,1.775778532,1.716207218,1.623566659
